accelX,accelY,accelZ,gyroX,gyroY,gyroZ,label
1.3124,0.3157,0.2142,-52.9175,50.0488,-6.5308,swipe_h
1.4204,0.0399,0.3611,-41.5649,78.7354,33.9966,swipe_h
0.0830,-0.0256,0.4600,-66.4063,68.4204,-3.7842,swipe_h
-0.0328,1.8961,1.5332,-31.7383,48.2178,14.3433,swipe_h
-0.0328,1.8961,1.5332,-31.7383,48.2178,14.3433,swipe_h
-0.5299,-0.5895,0.9352,101.0132,-29.6631,324.3408,swipe_h
-0.4911,-1.4375,0.9270,-23.9868,-26.7334,224.4263,swipe_h
-0.2729,-1.3994,0.5253,0.6104,-30.8228,79.2236,swipe_h
0.0271,-0.8867,0.6632,0.4883,16.4185,-8.1787,swipe_h
0.2457,-0.4594,0.8163,7.0801,11.6577,-35.1563,swipe_h
0.2887,-0.7645,0.6201,-0.6104,10.4370,-20.3857,swipe_h
0.9688,-1.0699,1.7606,11.6577,-3.6621,-55.9082,swipe_h
0.9688,-1.0699,1.7606,11.6577,-3.6621,-55.9082,swipe_h
-0.5541,-0.0551,-0.6312,-36.1938,-0.3052,40.4663,swipe_h
-0.1715,-2.0883,0.4491,-44.9219,100.5859,-5.1270,swipe_h
-0.2253,-1.1942,1.2208,-121.5820,147.9492,-185.9741,swipe_h
0.1796,-0.2216,1.4811,-141.4795,142.0898,-178.8940,swipe_h
0.5658,0.7358,1.2070,-37.1094,93.5669,-146.1792,swipe_h
0.7798,0.0643,0.6014,-33.9966,12.9395,-32.2876,swipe_h
0.7743,-0.3152,0.7397,6.8970,8.3008,-11.7798,swipe_h
1.2687,-0.7471,0.5032,-14.7095,-44.3726,-40.5273,swipe_h
-0.0334,0.0387,-0.0348,38.2690,-37.5977,-99.6704,swipe_h
0.1555,0.4158,0.6790,37.4756,26.6113,12.6953,swipe_h
1.4186,-0.1182,0.6945,56.9458,19.4702,1.7090,swipe_h
1.4186,-0.1182,0.6945,56.9458,19.4702,1.7090,swipe_h
0.2059,-0.1241,1.0320,47.7295,-41.7480,242.9199,swipe_h
-0.0631,-1.1606,0.6465,20.4468,-90.5762,210.3271,swipe_h
0.0189,-1.3650,0.1267,29.7241,-62.2559,83.9233,swipe_h
0.2203,-1.1899,0.1895,-19.2261,-8.8501,29.5410,swipe_h
0.5032,-0.8569,0.4153,-1.3428,16.1743,-4.8218,swipe_h
0.9487,-1.0074,0.5679,4.3945,4.3335,-5.8594,swipe_h
0.8595,-0.8594,1.0525,25.0854,-34.0576,-90.7593,swipe_h
0.8595,-0.8594,1.0525,25.0854,-34.0576,-90.7593,swipe_h
0.2881,-1.2637,0.0397,-30.8838,62.4390,69.9463,swipe_h
0.8169,-1.5828,0.8818,-11.0474,70.5566,-82.4585,swipe_h
0.6050,-0.5841,0.6443,-95.1538,48.6450,-125.0610,swipe_h
0.6250,-0.1211,0.9257,-105.9570,62.1948,-124.8779,swipe_h
0.6935,0.5735,0.9443,-46.9360,23.0103,-100.2808,swipe_h
0.8202,0.2385,0.2823,1.8311,-44.1284,-19.4702,swipe_h
0.9515,0.0238,0.3685,-2.5635,14.1602,-15.5029,swipe_h
1.0652,-0.0496,0.4100,17.6392,0.7935,19.6533,swipe_h
1.5709,-0.5022,0.9592,10.8643,-36.1938,-13.8550,swipe_h
1.5709,-0.5022,0.9592,10.8643,-36.1938,-13.8550,swipe_h
0.2994,0.6713,0.3408,48.6450,127.8076,120.9717,swipe_h
1.6246,-0.2584,1.6625,72.6318,-17.1509,148.4985,swipe_h
0.3295,-0.7108,0.5576,108.7646,-115.7226,123.0469,swipe_h
0.2367,-1.1038,0.2606,49.1333,-64.6973,106.3843,swipe_h
0.3971,-1.0288,0.3160,7.4463,-20.0806,65.8569,swipe_h
0.4021,-0.8447,0.2303,0.7935,-10.1929,16.4795,swipe_h
0.6135,-0.7522,0.2524,8.1177,-0.7324,12.2070,swipe_h
0.4604,-0.7460,0.6632,-6.8359,-57.3730,-118.5303,swipe_h
-0.5959,1.1696,-0.3586,-18.1274,-59.6313,-103.4546,swipe_h
0.5367,-1.2366,0.2437,-11.5356,49.3774,120.8496,swipe_h
0.8541,-1.0891,0.7346,27.6489,29.1138,-36.6211,swipe_h
0.8541,-1.0891,0.7346,27.6489,29.1138,-36.6211,swipe_h
0.5306,-0.6051,0.3773,-6.8359,2.1973,72.3877,swipe_h
0.3462,-1.9032,0.4636,-16.4795,1.8311,12.1460,swipe_h
-0.1229,-1.0260,0.4150,-44.0674,51.8799,-122.0093,swipe_h
0.0863,-0.6458,0.6373,-81.9702,73.3032,-128.4180,swipe_h
0.7346,-0.1678,0.9764,-75.0732,60.1196,-154.1138,swipe_h
1.2274,0.1240,1.2579,60.8520,78.8574,2.9907,swipe_h
1.2274,0.1240,1.2579,60.8520,78.8574,2.9907,swipe_h
-0.5482,0.0359,-1.1849,16.2964,-239.0747,-10.8032,swipe_h
0.1624,-0.1544,-0.2269,-16.2354,149.5361,51.3916,swipe_h
1.3187,0.7073,1.6581,49.7436,132.3853,-29.0527,swipe_h
0.7126,0.5583,1.0143,70.9839,-3.7842,111.6333,swipe_h
0.3999,-0.3787,0.8856,38.0249,-48.2788,169.1894,swipe_h
0.3970,-0.4847,0.6538,40.1001,-52.7954,123.9624,swipe_h
0.3729,-0.7533,0.5116,10.4980,-44.3726,129.0894,swipe_h
0.3546,-1.1934,0.3567,-2.2583,-33.1421,67.3828,swipe_h
0.2145,-0.6045,0.6149,-17.0288,81.4209,2.7466,swipe_v
0.1108,-0.8383,0.7267,24.5361,45.5322,43.6401,swipe_v
-0.1161,-0.7526,0.7064,32.1045,44.6167,10.3149,swipe_v
-0.1099,-0.6610,0.7885,-4.8218,41.6260,-5.1880,swipe_v
-0.7522,-1.9745,1.3274,-17.9443,30.5176,33.6304,swipe_v
-0.7522,-1.9745,1.3274,-17.9443,30.5176,33.6304,swipe_v
-0.0360,-2.1071,0.2898,-172.7905,13.7939,165.4663,swipe_v
-0.1075,-1.9418,0.4689,-95.0317,-28.1982,-142.0288,swipe_v
-0.1204,0.1796,-0.3364,13.6719,-85.1440,-217.7734,swipe_v
0.3094,-0.2521,-0.0394,139.1602,48.4619,-8.4839,swipe_v
0.7943,-0.6599,0.2281,18.9819,-7.7515,-13.6719,swipe_v
0.4108,-0.3086,-0.1410,-29.3579,-44.0063,-6.4697,swipe_v
-0.2821,0.4968,-1.3054,7.1411,15.4419,25.5127,swipe_v
-0.2821,0.4968,-1.3054,7.1411,15.4419,25.5127,swipe_v
0.3702,-1.3357,1.0956,-17.3950,-41.3818,-25.6958,swipe_v
-0.1758,0.9319,-0.2810,76.0498,42.1753,67.0776,swipe_v
-0.6888,-2.0703,1.5844,49.8657,104.7974,276.9165,swipe_v
-0.4082,-1.3743,0.8940,45.7153,-26.5503,-24.5361,swipe_v
-0.1284,-0.4822,0.6250,-40.7104,-9.8267,-32.8979,swipe_v
-0.2151,-0.7349,0.7040,16.6626,2.3193,12.0239,swipe_v
-0.2209,-0.6660,0.7009,10.1318,0.7935,7.8735,swipe_v
-0.3691,-0.7062,0.9606,0.9766,4.8828,22.9492,swipe_v
-1.0721,-2.5009,1.0497,-103.1494,-30.7617,-1.4038,swipe_v
-1.0721,-2.5009,1.0497,-103.1494,-30.7617,-1.4038,swipe_v
-0.1366,-0.1456,0.1869,-25.1465,12.0239,155.2734,swipe_v
-0.4619,-3.3309,1.0551,-9.7656,8.5449,52.9785,swipe_v
0.0092,-1.1879,0.5225,-157.3486,-6.6528,-135.9253,swipe_v
0.0245,-0.0352,0.0194,-91.0644,-35.9497,-201.8432,swipe_v
0.1329,0.5190,-0.2111,136.5356,-41.7480,-112.7319,swipe_v
0.6456,-0.9103,0.0853,-23.0103,-1.3428,26.3672,swipe_v
0.7560,-0.6292,-0.1238,-36.8042,-33.0811,-63.2935,swipe_v
-0.0059,0.2975,-0.9845,34.1187,-47.9126,-91.6748,swipe_v
-0.1302,-1.3125,1.5791,31.6162,421.9360,248.4741,swipe_v
-0.1302,-1.3125,1.5791,31.6162,421.9360,248.4741,swipe_v
0.1842,0.0966,-0.3412,64.4531,-124.5117,-148.3154,swipe_v
0.0271,0.4701,-0.5598,43.5791,12.6953,-14.7095,swipe_v
-0.5566,-0.2314,1.2751,117.0044,247.4975,222.2900,swipe_v
-0.6974,-1.4493,1.7871,-75.9277,87.9517,237.4267,swipe_v
-0.7029,-1.4630,0.8960,-23.0713,-19.1040,50.2930,swipe_v
-0.3722,-0.4954,0.5651,-15.8691,2.4414,-8.3618,swipe_v
-0.4830,-0.6805,0.7614,64.3921,16.5405,71.1670,swipe_v
-0.5708,-0.3246,0.9224,41.4429,-1.0986,-3.3569,swipe_v
-1.3253,-1.9663,1.4656,-116.6382,19.5313,33.2642,swipe_v
-1.3253,-1.9663,1.4656,-116.6382,19.5313,33.2642,swipe_v
-0.1589,-0.3279,0.4155,-97.7783,52.6733,27.5269,swipe_v
-0.6680,-2.8682,1.2986,-152.0386,-69.7021,-200.8667,swipe_v
-0.5631,0.5752,0.0868,-98.9380,-171.9360,-429.2602,swipe_v
0.4141,0.4899,-0.5621,27.0386,-107.1777,-123.1079,swipe_v
0.7789,-0.3761,-0.4526,4.3945,-3.2349,51.1475,swipe_v
0.9985,-0.4742,-0.1664,60.4248,20.1416,10.4370,swipe_v
0.5775,-0.2832,-0.4791,18.1274,-31.8603,-52.7344,swipe_v
-0.2643,0.0437,-1.4337,95.4590,159.1187,-65.3076,swipe_v
-0.2643,0.0437,-1.4337,95.4590,159.1187,-65.3076,swipe_v
0.3636,0.1583,-0.0449,167.2973,-251.9531,-63.6597,swipe_v
-0.2130,0.1818,-1.9547,127.3804,21.0571,-48.0347,swipe_v
-1.2825,0.5244,1.8921,-31.5552,573.4253,-14.5264,swipe_v
-1.0190,0.4711,1.6973,-118.9575,57.6782,-0.9155,swipe_v
-0.7874,-0.0042,0.9500,-129.6997,-53.7720,-14.3433,swipe_v
-0.5385,0.1787,0.6296,38.9404,9.7656,7.4463,swipe_v
-0.6545,0.1233,0.8815,1.4648,-6.0425,-0.3662,swipe_v
-0.6316,0.2861,0.7187,-13.7939,-2.8687,-2.6855,swipe_v
-0.8610,0.3412,1.0364,5.0049,47.9736,9.6436,swipe_v
-0.9205,0.3523,0.8232,41.9922,-187.2558,21.8506,swipe_v
-0.5334,0.3279,0.0818,-36.9263,72.4487,-5.8594,swipe_v
-0.6956,0.2526,1.8490,-49.0112,-29.5410,-14.5874,swipe_v
-0.6956,0.2526,1.8490,-49.0112,-29.5410,-14.5874,swipe_v
-0.1680,0.0499,1.1338,-55.2368,23.5596,2.3804,swipe_v
-0.4761,-0.0388,2.6711,-155.3955,-159.8511,-21.9116,swipe_v
-0.2167,0.0763,-0.6268,-10.8032,-387.5122,-41.8091,swipe_v
0.6208,-0.0956,0.1846,-49.6826,-62.9883,18.7378,swipe_v
0.8779,-0.4001,0.1133,-14.8315,-32.2876,-35.4614,swipe_v
0.1610,-0.1704,-1.1416,32.8369,16.4795,-48.0347,swipe_v
-0.4526,-0.1094,1.5532,-21.6675,499.9389,-23.3154,swipe_v
-0.4526,-0.1094,1.5532,-21.6675,499.9389,-23.3154,swipe_v
-0.3710,0.7288,-0.2976,117.0654,85.5102,-11.7187,swipe_v
-0.9240,0.6577,1.4099,52.9785,345.7031,89.1113,swipe_v
-0.7686,-0.0925,1.6068,-92.1020,82.0923,13.9770,swipe_v
-0.6160,0.0508,0.8092,-77.0874,-39.6729,-19.7144,swipe_v
-0.4729,0.0923,0.7019,29.2969,-14.4653,30.8228,swipe_v
-0.5471,0.1672,1.0394,-10.0708,-27.8931,27.5879,swipe_v
-0.4684,0.1257,0.8619,2.5635,6.6528,-0.9766,swipe_v
-0.6191,-0.0570,1.0370,7.8125,7.4463,-3.9673,swipe_v
-1.0853,-0.8125,2.1931,-136.1694,-65.9180,-111.0840,swipe_v
-1.0853,-0.8125,2.1931,-136.1694,-65.9180,-111.0840,swipe_v
-0.2871,0.2854,0.7872,-235.9619,-281.4331,-220.5810,swipe_v
0.3517,0.2456,0.1622,-16.2354,-172.6684,-126.8310,swipe_v
0.6256,-0.3322,-0.0363,26.8555,-118.6523,-5.7373,swipe_v
0.4155,-0.4684,-0.5310,89.2944,-170.8374,-41.5039,swipe_v
0.8422,-0.6361,0.0293,4.5166,36.0718,46.0815,swipe_v
0.9056,-0.5710,-0.0320,6.2866,1.0376,2.5024,swipe_v
0.7361,-0.7549,-0.0267,6.1646,14.3433,-19.0430,swipe_v
0.3573,-0.6698,-0.4943,6.1646,0.7324,-62.6831,swipe_v
-0.2505,0.1804,-0.6769,37.9028,237.1216,-132.6904,swipe_v
-0.6726,0.4332,1.0912,27.9541,407.4707,-42.2974,swipe_v
-0.9294,0.2402,2.0417,9.9487,359.7412,66.8335,swipe_v
-0.9294,0.2402,2.0417,9.9487,359.7412,66.8335,swipe_v
-0.5935,-0.2146,0.8733,-99.6704,-137.3291,-41.1377,swipe_v
-0.4875,0.0476,0.7949,37.7197,29.7852,32.1045,swipe_v
-0.6100,-0.0293,0.8832,2.4414,11.4746,-0.4272,swipe_v
-0.5211,-0.1726,0.8156,-5.2490,-2.2583,-1.2207,swipe_v
-0.7443,-0.1770,0.1342,-34.3628,-43.2739,-28.3813,swipe_v
-0.9504,-0.3784,0.3689,-6.2256,19.2871,43.8843,swipe_v
-1.0387,-0.8536,0.3558,-20.8130,32.3486,100.0366,swipe_v
-1.0170,-0.6763,0.2821,9.3994,5.2490,-21.9116,swipe_v
-1.5338,-1.5380,0.6512,30.6396,-51.2085,-119.9341,swipe_v
-1.5338,-1.5380,0.6512,30.6396,-51.2085,-119.9341,swipe_v
-0.7994,-0.5631,0.8657,-56.9458,-107.8491,-295.4712,swipe_v
-0.1184,-0.0458,0.3734,-3.6621,-157.1655,-217.5293,swipe_v
0.1334,0.3409,-0.1483,115.6006,-119.3237,-172.0581,swipe_v
0.5320,-0.1902,-0.6921,300.5371,-258.3008,-101.7456,swipe_v
0.3491,-0.7772,0.3882,77.3926,-59.8755,-109.0698,tap
0.3251,-1.0184,0.5957,-64.3921,2.9907,-52.4902,tap
0.6249,-0.7841,0.5016,128.8452,-168.2739,-133.0566,tap
0.4177,-0.5438,0.3276,137.6343,-205.3223,-112.7319,tap
-2.1195,0.0736,-3.0505,-6.3477,-14.5264,-171.4477,tap
-2.1195,0.0736,-3.0505,-6.3477,-14.5264,-171.4477,tap
-1.0685,0.3097,2.7535,-36.6821,209.8999,85.0830,tap
-0.9321,0.2484,0.9962,79.8340,-39.0625,0.6104,tap
0.7288,-0.3101,0.5490,-58.6548,-55.1147,-8.5449,tap
0.7650,-0.4114,0.3713,-40.2832,-59.5093,-1.5259,tap
0.8402,-0.5144,0.3402,-39.6729,-57.4341,2.1362,tap
0.1421,-0.5983,-0.1274,-30.9448,-120.0561,-50.6592,tap
-1.8662,0.8228,-2.5505,70.0684,99.5483,-209.4726,tap
-1.8662,0.8228,-2.5505,70.0684,99.5483,-209.4726,tap
-0.6031,-0.1444,3.1448,33.2642,332.3364,61.4624,tap
-0.5066,0.0348,1.3860,60.6689,-33.5693,-15.6250,tap
0.7115,-0.5000,0.1655,-20.3857,-34.9731,25.6348,tap
0.8293,-0.5004,0.1864,-12.0850,-12.5122,15.6250,tap
0.8696,-0.7778,0.3651,-24.4141,-26.1230,22.6440,tap
0.6171,-0.6855,0.0756,-65.9180,-104.0039,-36.3770,tap
-0.5194,-0.4778,-1.8619,17.8833,-20.5078,-171.3867,tap
-0.5194,-0.4778,-1.8619,17.8833,-20.5078,-171.3867,tap
-1.5117,0.6616,3.3042,12.7563,561.7676,27.2217,tap
-0.5356,0.0599,1.6669,34.4849,70.9229,12.0239,tap
0.8533,-0.1622,0.0082,-71.4722,-28.3203,-5.3711,tap
0.9200,-0.2977,-0.0031,-123.4131,-38.2690,44.6777,tap
0.8668,-0.2140,0.0277,-41.1377,-83.0078,-41.8701,tap
0.2948,-0.2394,-1.1703,37.4756,-66.4063,-109.1919,tap
-1.5720,0.4829,-2.5439,164.7949,360.9619,-149.5361,tap
-1.5720,0.4829,-2.5439,164.7949,360.9619,-149.5361,tap
-0.8093,-0.0164,2.0442,-31.4941,148.4375,-13.8550,tap
-0.7598,0.1099,0.8778,44.5557,-15.7471,-9.7656,tap
0.8363,-0.1716,-0.2605,-34.7290,-105.9570,23.9258,tap
0.6853,-0.2794,-0.4740,-23.7427,-95.3369,26.3062,tap
0.5917,-0.3883,-0.7072,-34.5459,-56.1523,14.2212,tap
0.2086,-0.1752,-0.9423,9.7046,80.6274,-53.5889,tap
-2.3627,0.0657,-2.0718,-21.4844,526.1841,-75.2563,tap
-2.3627,0.0657,-2.0718,-21.4844,526.1841,-75.2563,tap
-1.0026,-0.0718,2.0322,60.4858,-111.1450,-6.5918,tap
-0.6307,-0.1364,1.0784,-3.7842,-62.0117,0.9766,tap
0.8126,-0.0641,0.1255,-91.1255,-149.5972,40.5273,tap
0.9392,-0.1859,0.0200,-9.0332,-109.4971,40.1001,tap
0.9138,-0.2886,-0.0754,-46.5088,-94.3603,25.2075,tap
0.6753,-0.2615,-0.3683,-20.4468,-84.0454,0.3052,tap
0.0974,-0.4484,-1.5222,51.2085,-13.9160,-31.7993,tap
0.0974,-0.4484,-1.5222,51.2085,-13.9160,-31.7993,tap
-2.2842,-0.3776,3.3738,-324.8901,703.4301,-110.3516,tap
0.3760,-0.2314,1.2874,178.1006,-100.0366,-9.0332,tap
0.7461,-0.3994,-0.2587,99.4263,-212.5244,107.5439,tap
0.8556,-0.3540,-0.1940,-28.0762,-61.8286,41.0156,tap
0.7970,-0.4858,-0.1361,-30.0903,-67.8101,39.1846,tap
0.5120,-0.5348,-0.5817,-28.6865,-80.7495,-1.3428,tap
-0.9600,-1.1327,-3.0082,94.7876,72.0825,-72.8760,tap
-0.9600,-1.1327,-3.0082,94.7876,72.0825,-72.8760,tap
-0.2329,-0.7955,2.6172,36.6211,-138.2446,35.7666,tap
0.2395,-0.1582,0.8352,228.0884,-154.2358,-3.7842,tap
0.8602,-0.1696,-0.4348,-7.8735,-58.5327,45.5322,tap
1.0013,-0.1536,-0.1975,-24.8413,-1.0376,22.2778,tap
1.0220,-0.0034,-0.1810,13.5498,-14.4653,-0.4883,tap
0.6655,-0.1365,-0.7954,40.1001,-36.3770,-13.4277,tap
-0.6007,-0.2163,-3.0751,224.6094,69.7021,-158.0811,tap
-0.6007,-0.2163,-3.0751,224.6094,69.7021,-158.0811,tap
-0.8092,0.6482,2.8569,-68.1763,273.0103,9.1553,tap
-0.0240,0.2692,1.1285,29.3579,-85.6323,2.1973,tap
0.9124,0.1553,-0.2433,-30.6396,-111.3892,-5.7983,tap
0.9327,0.0945,-0.4258,1.1597,-45.4712,15.5640,tap
0.8579,-0.0035,-0.5312,-31.7993,-31.5552,7.3853,tap
0.5646,0.0880,-0.9401,31.7383,-7.2632,-68.1152,tap
-1.2061,-0.1515,-2.0199,128.1128,263.6108,-115.9668,tap
-1.2061,-0.1515,-2.0199,128.1128,263.6108,-115.9668,tap
-0.9668,0.7672,2.6377,-56.0913,123.1079,-37.4756,tap
-0.3815,-0.0197,0.6719,50.2930,-95.7031,29.4800,tap
0.7856,0.3248,-0.0295,-17.3340,-165.2222,5.4932,tap
0.8470,0.1924,-0.3436,33.2642,-112.2436,15.9302,tap
0.7708,0.1704,-0.5913,84.8389,-86.6699,-11.1084,tap
0.6616,-0.1088,-0.8402,-2.0142,-35.0342,-0.6714,tap
-0.2112,0.1130,-1.7548,72.5098,178.6499,-131.2256,tap
-0.2112,0.1130,-1.7548,72.5098,178.6499,-131.2256,tap
-1.3253,1.3926,2.8148,-142.7002,431.5185,-166.1987,tap
-0.4666,0.4047,1.3083,21.1792,-4.2114,22.7051,tap
0.6578,0.3713,0.2438,-26.8555,-214.1113,11.5356,tap
0.7449,0.2451,-0.1305,-3.9673,-192.0776,7.3853,tap
0.7933,0.1818,-0.5117,4.6387,-159.0576,14.0991,tap
0.7225,0.0469,-0.7285,-27.6489,-40.5884,37.4146,tap
-0.2269,0.1266,-2.2172,80.3223,62.3779,-73.2422,tap
-0.2269,0.1266,-2.2172,80.3223,62.3779,-73.2422,tap
-1.7810,0.7252,3.4384,-41.8091,632.5073,-76.3550,tap
-0.4109,0.5122,1.3334,41.1377,-18.6768,9.9487,tap
0.2917,-0.5425,1.1415,-5.4321,-67.1387,-100.3418,circle
0.4746,-0.4393,0.7660,-121.6431,-110.3516,-195.3735,circle
0.6871,-0.0447,0.3831,-145.6909,-84.1675,-192.3218,circle
1.3320,0.0775,-0.0642,-176.3916,-101.8677,-47.1191,circle
0.9785,1.3896,0.0225,-106.8115,-101.6235,-48.9502,circle
0.9785,1.3896,0.0225,-106.8115,-101.6235,-48.9502,circle
-1.2610,-0.2440,0.3505,180.0537,49.5605,324.5239,circle
-1.9327,-1.3430,0.7753,123.8403,152.4658,302.4902,circle
-1.6351,-2.3876,1.4875,146.7285,193.9697,42.4194,circle
0.1467,-0.9780,1.7349,107.7270,101.6235,-323.4253,circle
1.0424,-0.1133,1.3928,-66.2231,-85.6934,-218.0176,circle
0.3666,0.7079,0.1848,-77.8198,-227.9663,-136.4746,circle
-0.1174,0.3657,0.0880,98.8159,-125.4883,49.0112,circle
-0.2616,-2.2516,0.1204,6.2866,-33.6304,170.1660,circle
0.3619,-0.9746,0.0842,33.2642,29.1138,-77.8809,circle
0.8947,-0.6171,0.1823,-38.8184,-15.7471,-41.8701,circle
0.9404,-0.5903,-0.0836,-91.2476,-28.3203,-32.4097,circle
0.7723,0.9385,-0.1235,-19.3481,-33.0811,-62.3779,circle
-0.5717,0.7634,0.3492,147.0947,1.7090,174.4995,circle
-1.6646,-1.1595,0.7433,61.7065,18.1885,395.8130,circle
-1.6646,-1.1595,0.7433,61.7065,18.1885,395.8130,circle
-0.5261,-2.0425,0.8447,119.1406,177.7344,-161.4380,circle
1.0016,-0.9467,1.0959,-8.6060,97.2290,-194.1528,circle
1.1439,-0.4670,0.7876,-3.7231,-26.8555,-151.9165,circle
0.6095,0.3054,0.6433,-88.5010,-145.1416,-94.8486,circle
0.1089,0.0752,0.2512,80.7495,-163.4521,-32.6538,circle
-0.3042,-0.0045,0.0430,129.0894,-114.3799,33.9355,circle
-0.6196,-1.4963,0.2607,71.2891,15.1367,186.2793,circle
-0.7462,-1.4619,0.0640,-19.5923,13.1226,182.3120,circle
-0.5662,-1.4838,0.1964,78.7354,62.8052,120.5444,circle
-0.9698,-0.6915,0.1057,7.2632,5.3711,91.5527,circle
-0.9515,-1.9430,0.0570,-13.4888,69.7021,-44.7998,circle
-0.9515,-1.9430,0.0570,-13.4888,69.7021,-44.7998,circle
1.1771,-1.2106,0.8810,-74.2188,73.7915,-167.6025,circle
0.7426,0.4696,1.1538,-76.7822,-72.0825,-221.8628,circle
-0.1323,0.2898,0.3685,72.0825,-184.5703,-41.3208,circle
-0.6190,-0.1145,0.1042,129.7607,-123.5962,112.3657,circle
-1.3328,-1.0885,0.1221,122.2534,-31.2500,230.7129,circle
-1.6406,-1.6759,0.1707,39.9170,59.8755,205.9936,circle
-0.8829,-2.1494,0.4977,157.2876,135.7422,-27.4658,circle
-0.0054,-1.4816,0.9985,-6.7139,134.0942,-150.1465,circle
0.3813,-1.1083,0.5844,-42.9077,58.8989,-160.5225,circle
0.6931,-0.2687,0.4777,-65.4907,-58.8989,-160.7056,circle
0.4955,-0.1307,0.1667,-62.8052,-94.7876,-139.5264,circle
0.2776,0.0122,0.3333,84.3506,-95.1538,-40.5273,circle
0.1013,-0.5029,0.3368,7.9346,-2.7466,-119.2627,circle
-0.6152,0.7748,0.1627,-15.9912,17.2729,52.3071,circle
-1.5778,-2.1106,-0.0554,8.4839,56.8848,288.3301,circle
-1.5778,-2.1106,-0.0554,8.4839,56.8848,288.3301,circle
-0.3785,-1.6503,0.9427,28.3203,97.3511,-167.8467,circle
0.3776,-1.3529,0.3517,-30.8228,49.3164,-177.1240,circle
0.6559,0.3434,0.8986,10.3760,-85.0830,-214.9048,circle
0.4017,0.5042,0.3743,-27.0996,-159.9121,-98.0835,circle
-0.1519,0.0330,0.1761,79.1016,-135.8032,70.5566,circle
-0.8345,-0.7156,0.2090,67.5049,-100.3418,183.4106,circle
-1.2549,-1.2883,0.2820,96.8018,-30.8228,200.0122,circle
-1.0814,-1.4397,0.3212,107.9712,74.1577,95.7642,circle
-0.4574,-1.9225,0.6062,112.2436,113.3423,-15.0146,circle
-0.1394,-0.3182,0.7362,-17.4561,51.6968,-31.9214,circle
-0.5300,-0.9834,0.1843,-20.4468,0.4883,71.8384,circle
-0.7427,-1.1390,0.2717,71.1670,-18.4326,-113.0371,circle
-0.3335,-1.5442,0.3632,102.3559,90.2100,-159.2407,circle
0.9404,-0.7012,1.5448,3.2349,58.2275,-274.7192,circle
0.9404,-0.7012,1.5448,3.2349,58.2275,-274.7192,circle
0.1946,0.8320,0.5156,-22.6440,-246.4599,-102.7222,circle
-0.5499,0.4680,0.1387,117.6147,-154.7852,94.9097,circle
-0.7811,-0.7819,0.4376,145.3857,-58.1665,236.3281,circle
-0.9666,-1.5917,0.3806,87.0361,-8.0566,198.1201,circle
-0.9081,-1.5693,0.4830,125.0610,93.8721,64.3921,circle
-0.4445,-1.4143,1.0234,78.9185,147.4609,-18.0054,circle
0.5251,-1.1510,1.1511,-12.6343,104.8584,-48.0347,circle
-0.0046,-0.3859,0.3784,-39.5508,13.0615,-63.5376,circle
-0.1460,-0.9727,0.4518,-31.9214,7.2021,-28.0151,circle
-0.0226,-0.8494,0.5050,-10.7422,-9.3384,-33.5083,circle
-0.1360,-1.1932,0.3839,-1.4038,-31.9214,-28.0151,circle
1.3784,0.5229,0.4243,-75.7446,-81.1768,-28.6255,circle
0.3964,1.6289,0.4095,71.1060,-100.3418,-8.3618,circle
-0.4482,0.9330,0.2324,138.2446,-19.0430,280.3955,circle
-1.2150,-0.2032,0.3728,119.3237,45.2881,369.7509,circle
-1.6571,-1.3022,0.4838,26.0620,106.2622,384.7656,circle
-1.6571,-1.3022,0.4838,26.0620,106.2622,384.7656,circle
-1.2949,-1.6179,1.1497,151.2451,124.0845,-16.6626,circle
-0.6534,-1.2511,1.1942,92.4683,66.5283,-234.7412,circle
0.1915,-0.4778,1.1052,-25.0854,4.6997,-238.1592,circle
0.7800,-0.3049,0.8409,-27.0386,-88.5010,-180.7251,circle
0.6550,0.0663,0.3961,-9.0332,-167.9077,-127.5024,circle
0.4791,0.0800,0.2999,50.5981,-152.0386,-35.5225,circle
-0.2546,0.2739,-0.0349,106.3843,-77.0264,136.3525,circle
-0.7886,-0.7041,0.4937,122.0703,34.4849,239.5019,circle
-0.8408,-1.6938,0.7511,57.3120,47.0581,210.0830,circle
0.4272,-0.6266,0.8411,-9.1553,-7.5684,-44.7388,circle
0.6145,-0.9275,0.9006,-49.9878,-30.9448,-57.0068,circle
0.6851,-0.2819,0.6162,-70.7397,-44.6777,-136.1084,circle
-0.4385,0.7913,0.0083,24.4751,-25.8179,34.7290,circle
-0.6797,-2.9615,1.2335,35.8276,148.8037,260.4980,circle
-0.6797,-2.9615,1.2335,35.8276,148.8037,260.4980,circle
1.4220,0.0452,1.6853,-100.7690,-9.7656,-298.0347,circle
0.7716,1.4852,0.2987,-92.5293,-211.6699,-145.8740,circle
-0.1274,1.0880,-0.0055,124.3286,-155.5786,28.6255,circle
-0.7606,-0.1323,0.2941,192.3828,6.7139,226.3794,circle
-1.0527,-1.2083,1.0585,121.4600,122.9858,211.3647,circle
-0.8975,-1.9629,1.2606,106.5674,125.2441,41.9311,circle
0.0714,-1.5087,1.6102,50.4761,126.5259,-195.1294,circle
1.0898,-0.6775,1.6779,-89.5386,21.3623,-199.4629,circle
